grammar_id,lesson_key,textbook_id,volume,lesson_id,lesson_number,lesson_title,pattern,function_zh,meaning_vi,meaning_vi_status,example_sentence_zh,evidence_zh,source_section,source_pdf_page,source_printed_page,source_pdf_pages,source_printed_pages,source_status,needs_manual,source_notes
boya-elementary-ii:lesson-02:audit-grammar-007,boya-elementary-ii:lesson-02,boya-elementary-ii,初级起步篇 II,lesson-02,2,您有房子出租，是吗,可以+V（看房）,,可以加 động từ dùng để xin phép hoặc nói có thể làm một việc như xem nhà.,translated_subagent_draft,您那儿有房子出租吗？；公寓离地铁站远不远？；这套公寓里有什么？；公寓周围有什么？；房租比别的地方便宜多了。；我对这套房子很满意。；如果觉得房租贵，你可以找一个人合租。,您那儿有房子出租吗？；公寓离地铁站远不远？；这套公寓里有什么？；公寓周围有什么？；房租比别的地方便宜多了。；我对这套房子很满意。；如果觉得房租贵，你可以找一个人合租。,交际练习／租房句型；综合练习／对话框架；常用句子,26,15,26;30;33,15;19;22,sentence_inferred_ocr_needs_manual,true,独立 PDF 语法审计草稿；由重点／常用句子或活动提示归纳，需教师确认是否列为本课语法。
boya-elementary-ii:lesson-02:audit-grammar-008,boya-elementary-ii:lesson-02,boya-elementary-ii,初级起步篇 II,lesson-02,2,您有房子出租，是吗,如果……（条件）,,如果 mở đầu điều kiện; vế sau nói kết quả hay việc sẽ làm.,translated_subagent_draft,您那儿有房子出租吗？；公寓离地铁站远不远？；这套公寓里有什么？；公寓周围有什么？；房租比别的地方便宜多了。；我对这套房子很满意。；如果觉得房租贵，你可以找一个人合租。,您那儿有房子出租吗？；公寓离地铁站远不远？；这套公寓里有什么？；公寓周围有什么？；房租比别的地方便宜多了。；我对这套房子很满意。；如果觉得房租贵，你可以找一个人合租。,交际练习／租房句型；综合练习／对话框架；常用句子,26,15,26;30;33,15;19;22,sentence_inferred_ocr_needs_manual,true,独立 PDF 语法审计草稿；由重点／常用句子或活动提示归纳，需教师确认是否列为本课语法。
boya-elementary-ii:lesson-02:audit-grammar-009,boya-elementary-ii:lesson-02,boya-elementary-ii,初级起步篇 II,lesson-02,2,您有房子出租，是吗,对+对象+满意,,对加 đối tượng加满意 nghĩa là hài lòng với người hoặc sự việc nào đó.,translated_subagent_draft,您那儿有房子出租吗？；公寓离地铁站远不远？；这套公寓里有什么？；公寓周围有什么？；房租比别的地方便宜多了。；我对这套房子很满意。；如果觉得房租贵，你可以找一个人合租。,您那儿有房子出租吗？；公寓离地铁站远不远？；这套公寓里有什么？；公寓周围有什么？；房租比别的地方便宜多了。；我对这套房子很满意。；如果觉得房租贵，你可以找一个人合租。,交际练习／租房句型；综合练习／对话框架；常用句子,26,15,26;30;33,15;19;22,sentence_inferred_ocr_needs_manual,true,独立 PDF 语法审计草稿；由重点／常用句子或活动提示归纳，需教师确认是否列为本课语法。
boya-elementary-ii:lesson-02:audit-grammar-010,boya-elementary-ii:lesson-02,boya-elementary-ii,初级起步篇 II,lesson-02,2,您有房子出租，是吗,和+人+一起+V,,和加 người加一起加 động từ nói cùng ai làm một việc.,translated_subagent_draft,您那儿有房子出租吗？；公寓离地铁站远不远？；这套公寓里有什么？；公寓周围有什么？；房租比别的地方便宜多了。；我对这套房子很满意。；如果觉得房租贵，你可以找一个人合租。,您那儿有房子出租吗？；公寓离地铁站远不远？；这套公寓里有什么？；公寓周围有什么？；房租比别的地方便宜多了。；我对这套房子很满意。；如果觉得房租贵，你可以找一个人合租。,交际练习／租房句型；综合练习／对话框架；常用句子,26,15,26;30;33,15;19;22,sentence_inferred_ocr_needs_manual,true,独立 PDF 语法审计草稿；由重点／常用句子或活动提示归纳，需教师确认是否列为本课语法。
boya-elementary-ii:lesson-02:audit-grammar-011,boya-elementary-ii:lesson-02,boya-elementary-ii,初级起步篇 II,lesson-02,2,您有房子出租，是吗,每个月+金额,,每个月加 số tiền dùng để nói chi phí hoặc tiền phải trả mỗi tháng.,translated_subagent_draft,您那儿有房子出租吗？；公寓离地铁站远不远？；这套公寓里有什么？；公寓周围有什么？；房租比别的地方便宜多了。；我对这套房子很满意。；如果觉得房租贵，你可以找一个人合租。,您那儿有房子出租吗？；公寓离地铁站远不远？；这套公寓里有什么？；公寓周围有什么？；房租比别的地方便宜多了。；我对这套房子很满意。；如果觉得房租贵，你可以找一个人合租。,交际练习／租房句型；综合练习／对话框架；常用句子,26,15,26;30;33,15;19;22,sentence_inferred_ocr_needs_manual,true,独立 PDF 语法审计草稿；由重点／常用句子或活动提示归纳，需教师确认是否列为本课语法。
boya-elementary-ii:lesson-03:audit-grammar-001,boya-elementary-ii:lesson-03,boya-elementary-ii,初级起步篇 II,lesson-03,3,我丢了一个钱包,V了（丢了）,,了 sau động từ cho biết hành động đã xảy ra hoặc hoàn thành như làm mất đồ.,translated_subagent_draft,我的钱包好像丢了。；我的钱包可能是在跑步的时候丢。；钱包里面有五十块钱左右。；钱包里有我的照片。我黄头发，穿着一件蓝色衬衫。；我们先去操场找找吧。；拾到者怎么和你联系？,我的钱包好像丢了。；我的钱包可能是在跑步的时候丢。；钱包里面有五十块钱左右。；钱包里有我的照片。我黄头发，穿着一件蓝色衬衫。；我们先去操场找找吧。；拾到者怎么和你联系？,综合练习／寻物启事；常用句子（OCR标题误读）；常用句子续页,41,30,41;42;43,30;31;32,sentence_inferred_ocr_needs_manual,true,独立 PDF 语法审计草稿；由重点／常用句子或活动提示归纳，需教师确认是否列为本课语法。
boya-elementary-ii:lesson-03:audit-grammar-002,boya-elementary-ii:lesson-03,boya-elementary-ii,初级起步篇 II,lesson-03,3,我丢了一个钱包,好像+小句,,好像 cộng mệnh đề diễn tả suy đoán dựa vào dấu hiệu nhưng chưa chắc.,translated_subagent_draft,我的钱包好像丢了。；我的钱包可能是在跑步的时候丢。；钱包里面有五十块钱左右。；钱包里有我的照片。我黄头发，穿着一件蓝色衬衫。；我们先去操场找找吧。；拾到者怎么和你联系？,我的钱包好像丢了。；我的钱包可能是在跑步的时候丢。；钱包里面有五十块钱左右。；钱包里有我的照片。我黄头发，穿着一件蓝色衬衫。；我们先去操场找找吧。；拾到者怎么和你联系？,综合练习／寻物启事；常用句子（OCR标题误读）；常用句子续页,41,30,41;42;43,30;31;32,sentence_inferred_ocr_needs_manual,true,独立 PDF 语法审计草稿；由重点／常用句子或活动提示归纳，需教师确认是否列为本课语法。
boya-elementary-ii:lesson-03:audit-grammar-003,boya-elementary-ii:lesson-03,boya-elementary-ii,初级起步篇 II,lesson-03,3,我丢了一个钱包,可能+小句,,可能 cộng mệnh đề diễn tả một khả năng có thể đúng.,translated_subagent_draft,我的钱包好像丢了。；我的钱包可能是在跑步的时候丢。；钱包里面有五十块钱左右。；钱包里有我的照片。我黄头发，穿着一件蓝色衬衫。；我们先去操场找找吧。；拾到者怎么和你联系？,我的钱包好像丢了。；我的钱包可能是在跑步的时候丢。；钱包里面有五十块钱左右。；钱包里有我的照片。我黄头发，穿着一件蓝色衬衫。；我们先去操场找找吧。；拾到者怎么和你联系？,综合练习／寻物启事；常用句子（OCR标题误读）；常用句子续页,41,30,41;42;43,30;31;32,sentence_inferred_ocr_needs_manual,true,独立 PDF 语法审计草稿；由重点／常用句子或活动提示归纳，需教师确认是否列为本课语法。
boya-elementary-ii:lesson-03:audit-grammar-004,boya-elementary-ii:lesson-03,boya-elementary-ii,初级起步篇 II,lesson-03,3,我丢了一个钱包,在+地点+V,,在加 địa điểm加 động từ cho biết hành động diễn ra ở đâu.,translated_subagent_draft,我的钱包好像丢了。；我的钱包可能是在跑步的时候丢。；钱包里面有五十块钱左右。；钱包里有我的照片。我黄头发，穿着一件蓝色衬衫。；我们先去操场找找吧。；拾到者怎么和你联系？,我的钱包好像丢了。；我的钱包可能是在跑步的时候丢。；钱包里面有五十块钱左右。；钱包里有我的照片。我黄头发，穿着一件蓝色衬衫。；我们先去操场找找吧。；拾到者怎么和你联系？,综合练习／寻物启事；常用句子（OCR标题误读）；常用句子续页,41,30,41;42;43,30;31;32,sentence_inferred_ocr_needs_manual,true,独立 PDF 语法审计草稿；由重点／常用句子或活动提示归纳，需教师确认是否列为本课语法。
boya-elementary-ii:lesson-03:audit-grammar-005,boya-elementary-ii:lesson-03,boya-elementary-ii,初级起步篇 II,lesson-03,3,我丢了一个钱包,V的时候,,Động từ加的时候 nghĩa là vào lúc làm việc đó và dùng để nêu thời điểm.,translated_subagent_draft,我的钱包好像丢了。；我的钱包可能是在跑步的时候丢。；钱包里面有五十块钱左右。；钱包里有我的照片。我黄头发，穿着一件蓝色衬衫。；我们先去操场找找吧。；拾到者怎么和你联系？,我的钱包好像丢了。；我的钱包可能是在跑步的时候丢。；钱包里面有五十块钱左右。；钱包里有我的照片。我黄头发，穿着一件蓝色衬衫。；我们先去操场找找吧。；拾到者怎么和你联系？,综合练习／寻物启事；常用句子（OCR标题误读）；常用句子续页,41,30,41;42;43,30;31;32,sentence_inferred_ocr_needs_manual,true,独立 PDF 语法审计草稿；由重点／常用句子或活动提示归纳，需教师确认是否列为本课语法。
boya-elementary-ii:lesson-03:audit-grammar-006,boya-elementary-ii:lesson-03,boya-elementary-ii,初级起步篇 II,lesson-03,3,我丢了一个钱包,穿着+衣物（着状态）,,着 sau động từ diễn tả trạng thái đang duy trì như đang mặc một bộ đồ.,translated_subagent_draft,我的钱包好像丢了。；我的钱包可能是在跑步的时候丢。；钱包里面有五十块钱左右。；钱包里有我的照片。我黄头发，穿着一件蓝色衬衫。；我们先去操场找找吧。；拾到者怎么和你联系？,我的钱包好像丢了。；我的钱包可能是在跑步的时候丢。；钱包里面有五十块钱左右。；钱包里有我的照片。我黄头发，穿着一件蓝色衬衫。；我们先去操场找找吧。；拾到者怎么和你联系？,综合练习／寻物启事；常用句子（OCR标题误读）；常用句子续页,41,30,41;42;43,30;31;32,sentence_inferred_ocr_needs_manual,true,独立 PDF 语法审计草稿；由重点／常用句子或活动提示归纳，需教师确认是否列为本课语法。
